date,block,description,location_description,iucr,ward,year,case_number,fbi_code,domestic,beat,arrest,primary_type,:@computed_region_d9mm_jgwp,:@computed_region_43wa_7qmu,location,y_coordinate,:@computed_region_rpca_8um6,latitude,:@computed_region_awaf_s7ux,x_coordinate,longitude,:@computed_region_bdys_3d7i,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_d3ds_rm58
2012-01-01T00:01:00.000,019XX N LA CROSSE AVE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,1562,31,2012,JB169720,17,False,2533,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,052XX N SHERIDAN RD,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,48,2012,JA387941,02,False,2023,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,087XX S ABERDEEN ST,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,21,2012,JB170105,20,False,2222,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,066XX S MAY ST,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,17,2012,JB177844,17,False,0724,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,082XX S LANGLEY AVE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,1544,6,2012,HZ384071,17,True,0631,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,023XX N HARDING AVE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,35,2012,JB211490,17,True,2525,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,016XX N MAPLEWOOD AVE,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,1752,1,2012,JB218413,17,True,1434,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,017XX W NORTH SHORE AVE,PREDATORY,RESIDENCE,0266,49,2012,JA222616,02,True,2432,False,CRIM SEXUAL ASSAULT,,,,,,,,,,,,,
2012-01-01T00:01:00.000,029XX N HARDING AVE,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,30,2012,JC302233,17,True,2523,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,007XX E 60TH ST,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,20,2012,JC314090,17,True,0313,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,052XX W MONTANA ST,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,31,2012,JC318520,17,True,2515,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,032XX W MARQUETTE RD,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,15,2012,JB248976,02,True,0831,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,051XX W WOLFRAM ST,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,31,2012,JB263045,17,False,2521,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,036XX S CALIFORNIA AVE,PREDATORY,RESIDENCE,0266,12,2012,HY195107,02,False,0911,False,CRIM SEXUAL ASSAULT,23,1,"{'latitude': '41.828040415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.694757443'}",1880575,56,41.828040415,29,1158290,-87.694757443,638,22248,55,96
2012-01-01T00:01:00.000,081XX S ADA ST,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1753,21,2012,JB257890,02,False,0613,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,033XX W 51ST ST,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,14,2012,JB522168,17,True,0822,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,013XX S SPAULDING AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,24,2012,JA519511,17,False,1022,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,026XX W 23RD PL,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1753,28,2012,HY220752,02,False,1034,False,OFFENSE INVOLVING CHILDREN,21,14,"{'latitude': '41.84921779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.691779442'}",1888298,43,41.84921779,11,1159044,-87.691779442,263,14920,32,159
2012-01-01T00:01:00.000,122XX S NORMAL AVE,CHILD PORNOGRAPHY,RESIDENCE,1582,34,2012,HY221450,17,False,0523,False,OFFENSE INVOLVING CHILDREN,10,22,"{'latitude': '41.671829524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.634493467'}",1823781,19,41.671829524,45,1175177,-87.634493467,60,21861,50,218
2012-01-01T00:01:00.000,019XX E 75TH ST,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,0486,8,2012,HY292395,08B,True,0414,False,BATTERY,19,35,"{'latitude': '41.758868246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.576838856'}",1855630,24,41.758868246,9,1190650,-87.576838856,419,22538,39,222
2012-01-01T00:01:00.000,042XX W ROSCOE ST,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,30,2012,JC175027,17,True,1731,True,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,032XX W 64TH ST,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,15,2012,HV237158,20,False,0823,True,OFFENSE INVOLVING CHILDREN,13,31,"{'latitude': '41.777118352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.704366059'}",1862000,58,41.777118352,44,1155807,-87.704366059,293,21867,64,276
2012-01-01T00:01:00.000,057XX S TRIPP AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,13,2012,HV285375,20,False,0813,False,OFFENSE INVOLVING CHILDREN,13,15,"{'latitude': '41.788744513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.729157847'}",1866188,58,41.788744513,23,1149015,-87.729157847,773,21867,60,271
2012-01-01T00:01:00.000,008XX E 88TH ST,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,8,2012,HV127246,20,False,0632,False,OFFENSE INVOLVING CHILDREN,20,35,"{'latitude': '41.734842034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.603595461'}",1846812,61,41.734842034,9,1183424,-87.603595461,429,21546,40,241
2012-01-01T00:01:00.000,057XX S MAY ST,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,1562,16,2012,HV155590,17,False,0712,True,SEX OFFENSE,17,2,"{'latitude': '41.789938376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.653548966'}",1866777,11,41.789938376,19,1169631,-87.653548966,409,21559,66,261
2012-01-01T00:01:00.000,006XX S INDEPENDENCE BLVD,NON-AGGRAVATED,RESIDENCE,0281,24,2012,HV156238,02,False,1133,False,CRIM SEXUAL ASSAULT,16,14,"{'latitude': '41.873185776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.720355296'}",1896975,30,41.873185776,36,1151196,-87.720355296,702,21572,27,141
2012-01-01T00:01:00.000,079XX S JUSTINE ST,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,1562,21,2012,JD110369,17,False,0612,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,079XX S KENNETH AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,13,2012,HV173567,20,False,0834,False,OFFENSE INVOLVING CHILDREN,13,30,"{'latitude': '41.748085283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.732888638'}",1851365,8,41.748085283,23,1148101,-87.732888638,235,4300,69,232
2012-01-01T00:01:00.000,017XX W NORTH SHORE AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,49,2012,HV176241,20,False,2432,False,OFFENSE INVOLVING CHILDREN,11,5,"{'latitude': '42.003484124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.674293773'}",1944549,9,42.003484124,3,1163376,-87.674293773,242,21853,10,41
2012-01-01T00:01:00.000,071XX W PALMER ST,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,36,2012,HV198247,17,False,2512,False,SEX OFFENSE,6,7,"{'latitude': '41.919866041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.804985268'}",1913832,3,41.919866041,39,1128042,-87.804985268,598,4454,26,183
2012-01-01T00:01:00.000,012XX S DAMEN AVE,INDECENT SOLICITATION/CHILD,POLICE FACILITY/VEH PARKING LOT,1565,2,2012,HV200114,17,False,1224,False,SEX OFFENSE,15,23,"{'latitude': '41.865529454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.676211793'}",1894274,43,41.865529454,48,1163240,-87.676211793,96,14920,29,150
2012-01-01T00:01:00.000,102XX S EBERHART AVE,SIMPLE,RESIDENCE,0560,9,2012,HV204717,08A,True,0511,False,ASSAULT,10,43,"{'latitude': '41.708589578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.611363539'}",1837228,19,41.708589578,30,1181384,-87.611363539,570,21861,45,250
2012-01-01T00:01:00.000,021XX W 18TH ST,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,25,2012,HV214939,02,False,1223,False,OFFENSE INVOLVING CHILDREN,15,26,"{'latitude': '41.857628272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.679012753'}",1891389,43,41.857628272,8,1162499,-87.679012753,4,14920,33,121
2012-01-01T00:01:00.000,050XX S KOLIN AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,23,2012,HV226299,20,False,0815,False,OFFENSE INVOLVING CHILDREN,13,8,"{'latitude': '41.801643749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.731978113'}",1870883,56,41.801643749,35,1148213,-87.731978113,697,22248,54,105
2012-01-01T00:01:00.000,024XX N NEWCASTLE AVE,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,36,2012,HV312283,02,False,2512,True,OFFENSE INVOLVING CHILDREN,6,44,"{'latitude': '41.924469888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.796491931'}",1915524,3,41.924469888,39,1130343,-87.796491931,136,4454,18,183
2012-01-01T00:01:00.000,054XX W CHICAGO AVE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,37,2012,HV341559,17,True,1524,True,SEX OFFENSE,25,45,"{'latitude': '41.894873058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.762864284'}",1904798,32,41.894873058,4,1139566,-87.762864284,673,22216,26,67
2012-01-01T00:01:00.000,033XX W MONROE ST,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,28,2012,HZ244724,17,False,1124,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,033XX W 38TH PL,PREDATORY,APARTMENT,0266,12,2012,HZ270607,02,True,0911,False,CRIM SEXUAL ASSAULT,,,,,,,,,,,,,
2012-01-01T00:01:00.000,018XX N TALMAN AVE,ATT AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1590,1,2012,JA467664,17,False,1421,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,062XX S ALBANY AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,15,2012,HV419555,20,False,0823,False,OFFENSE INVOLVING CHILDREN,13,2,"{'latitude': '41.78022415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.70073165'}",1863139,58,41.78022415,44,1156790,-87.70073165,182,21867,64,276
2012-01-01T00:01:00.000,032XX W DIVERSEY AVE,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,1754,35,2012,JA504408,02,True,1412,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,085XX S OGLESBY AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,8,2012,JA512947,20,False,0412,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,073XX S YATES BLVD,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,7,2012,HV536278,02,False,0334,False,OFFENSE INVOLVING CHILDREN,18,37,"{'latitude': '41.762147334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.566438402'}",1856850,24,41.762147334,43,1193477,-87.566438402,245,22538,39,213
2012-01-01T00:01:00.000,055XX S WHIPPLE ST,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1562,14,2012,HV549455,17,False,0824,False,SEX OFFENSE,13,8,"{'latitude': '41.792626339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.699868963'}",1867660,58,41.792626339,49,1156992,-87.699868963,764,21867,61,269
2012-01-01T00:01:00.000,001XX E 122ND PL,PREDATORY,APARTMENT,0266,9,2012,HZ407689,02,False,0532,False,CRIM SEXUAL ASSAULT,,,,,,,,,,,,,
2012-01-01T00:01:00.000,049XX W WASHINGTON BLVD,PREDATORY,RESIDENCE,0266,28,2012,HV529483,02,False,1532,False,CRIM SEXUAL ASSAULT,25,23,"{'latitude': '41.881770217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.748861265'}",1900049,32,41.881770217,11,1143411,-87.748861265,696,22216,26,81
2012-01-01T00:01:00.000,048XX W ST PAUL AVE,AGG CRIM SEX ABUSE FAM MEMBER,DAY CARE CENTER,1752,37,2012,HV438402,20,False,2533,False,OFFENSE INVOLVING CHILDREN,6,45,"{'latitude': '41.912353094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.747450765'}",1911196,2,41.912353094,4,1143719,-87.747450765,523,22615,26,195
2012-01-01T00:01:00.000,052XX N AUSTIN AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,45,2012,HV441412,20,False,1622,False,OFFENSE INVOLVING CHILDREN,12,50,"{'latitude': '41.976344511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.778164847'}",1934459,48,41.976344511,20,1135208,-87.778164847,780,21869,11,43
2012-01-01T00:01:00.000,032XX S MORGAN ST,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,11,2012,HV452213,02,False,0913,True,OFFENSE INVOLVING CHILDREN,23,48,"{'latitude': '41.835742213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.651086586'}",1883473,43,41.835742213,26,1170170,-87.651086586,676,14920,58,162
2012-01-01T00:01:00.000,006XX N DRAKE AVE,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,27,2012,HZ477646,20,False,1121,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,045XX S TROY ST,PREDATORY,RESIDENCE,0266,14,2012,HZ540883,02,False,0922,False,CRIM SEXUAL ASSAULT,,,,,,,,,,,,,
2012-01-01T00:01:00.000,032XX W LEXINGTON ST,INDECENT SOLICITATION/CHILD,APARTMENT,1565,24,2012,HW178550,17,False,1134,False,SEX OFFENSE,16,14,"{'latitude': '41.871860592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.707183161'}",1896518,30,41.871860592,36,1154787,-87.707183161,36,21572,28,140
2012-01-01T00:01:00.000,051XX S MICHIGAN AVE,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,0281,3,2012,JB119003,02,False,0225,False,CRIM SEXUAL ASSAULT,,,,,,,,,,,,,
2012-01-01T00:01:00.000,070XX W 63RD PL,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,23,2012,HW103265,20,False,0812,False,OFFENSE INVOLVING CHILDREN,13,6,"{'latitude': '41.776549528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.796726444'}",1861622,7,41.776549528,35,1130616,-87.796726444,336,22268,62,272
2012-01-01T00:01:00.000,083XX S BALTIMORE AVE,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,1752,10,2012,HW118707,20,False,0423,False,OFFENSE INVOLVING CHILDREN,19,37,"{'latitude': '41.743319186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.553463772'}",1850021,25,41.743319186,47,1197079,-87.553463772,244,21202,42,238
2012-01-01T00:01:00.000,072XX S VERNON AVE,CRIMINAL SEXUAL ABUSE,APARTMENT,1563,6,2012,HW286866,17,True,0323,False,SEX OFFENSE,18,32,"{'latitude': '41.763245268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.613991384'}",1857138,61,41.763245268,31,1180500,-87.613991384,515,21546,67,223
2012-01-01T00:01:00.000,045XX W ALTGELD ST,PREDATORY,RESIDENCE,0266,31,2012,HW312092,02,False,2521,False,CRIM SEXUAL ASSAULT,6,17,"{'latitude': '41.926308976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.740252882'}",1916295,2,41.926308976,7,1145643,-87.740252882,439,22615,21,176
2012-01-01T00:01:00.000,030XX N KOSTNER AVE,NON-AGGRAVATED,APARTMENT,0281,31,2012,HW234568,02,False,2523,False,CRIM SEXUAL ASSAULT,6,17,"{'latitude': '41.935929519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.736936844'}",1919807,21,41.935929519,7,1146521,-87.736936844,411,22618,21,175
2012-01-01T00:01:00.000,038XX W MARQUETTE RD,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1754,13,2012,HW542070,02,False,0833,False,OFFENSE INVOLVING CHILDREN,13,15,"{'latitude': '41.7714313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.718912878'}",1859899,58,41.7714313,23,1151854,-87.718912878,238,21867,63,209
2012-01-01T00:01:00.000,103XX S COTTAGE GROVE AVE,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,9,2012,HW411653,20,False,0512,False,OFFENSE INVOLVING CHILDREN,10,43,"{'latitude': '41.707203646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.606566877'}",1836734,19,41.707203646,30,1182698,-87.606566877,254,21861,47,256
2012-01-01T00:01:00.000,033XX W RICE ST,NON-AGGRAVATED,RESIDENCE,0281,27,2012,HY319175,02,False,1121,False,CRIM SEXUAL ASSAULT,16,46,"{'latitude': '41.896432823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.710763143'}",1905465,5,41.896432823,41,1153747,-87.710763143,150,4299,24,65
2012-01-01T00:01:00.000,033XX N SPRINGFIELD AVE,SIMPLE,RESIDENCE,0460,30,2012,HX165248,08B,False,1732,False,BATTERY,1,21,"{'latitude': '41.941400951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.724804127'}",1921824,39,41.941400951,27,1149808,-87.724804127,138,21538,22,20
2012-01-01T00:01:00.000,077XX S KILBOURN AVE,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1753,13,2012,HX177152,02,False,0834,False,OFFENSE INVOLVING CHILDREN,13,30,"{'latitude': '41.751923157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.734194181'}",1852761,8,41.751923157,23,1147735,-87.734194181,571,4300,69,232
2012-01-01T00:01:00.000,032XX W 114TH ST,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,19,2012,HX216941,20,False,2211,False,OFFENSE INVOLVING CHILDREN,9,42,"{'latitude': '41.686589225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.70094317'}",1829019,33,41.686589225,33,1156983,-87.70094317,264,4447,73,254
2012-01-01T00:01:00.000,042XX S RICHMOND ST,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,14,2012,HX356097,20,False,0921,False,OFFENSE INVOLVING CHILDREN,23,3,"{'latitude': '41.816656705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.698139145'}",1876420,56,41.816656705,49,1157399,-87.698139145,156,22248,55,110
2012-01-01T00:01:00.000,027XX W 16TH ST,PREDATORY,RESIDENCE,0266,28,2012,HX356095,02,False,1023,False,CRIM SEXUAL ASSAULT,21,23,"{'latitude': '41.859232243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.69485101'}",1891941,43,41.859232243,11,1158180,-87.69485101,16,14920,30,151
2012-01-01T00:01:00.000,048XX W FLETCHER ST,CRIMINAL SEXUAL ABUSE,OTHER,1563,31,2012,HX263704,17,False,2521,False,SEX OFFENSE,6,17,"{'latitude': '41.937899774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.748117463'}",1920504,21,41.937899774,7,1143474,-87.748117463,355,22618,19,176
2012-01-01T00:01:00.000,013XX N MASON AVE,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1751,29,2012,HX278369,20,False,2531,False,OFFENSE INVOLVING CHILDREN,6,7,"{'latitude': '41.904467939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.77422916'}",1908274,5,41.904467939,52,1136449,-87.77422916,565,4299,26,154
2012-01-01T00:01:00.000,038XX W 77TH ST,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,1752,18,2012,JC435595,17,False,0833,False,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,086XX S COTTAGE GROVE AVE,CRIMINAL SEXUAL ABUSE,DEPARTMENT STORE,1563,6,2012,JC449516,17,False,0632,False,SEX OFFENSE,,,,,,,,,,,,,
2012-01-01T00:01:00.000,023XX W 22ND PL,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1752,25,2012,HY156860,20,True,1034,True,OFFENSE INVOLVING CHILDREN,21,26,"{'latitude': '41.851135471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.684353342'}",1889012,43,41.851135471,8,1161062,-87.684353342,204,14920,33,159
2012-01-01T00:01:00.000,062XX W 64TH PL,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,1754,23,2012,JD247026,02,True,0812,True,OFFENSE INVOLVING CHILDREN,,,,,,,,,,,,,
2012-01-01T00:01:00.000,030XX N DAVLIN CT,OTHER,RESIDENCE,1585,30,2012,JD264834,17,True,2523,False,SEX OFFENSE,,,,,,,,,,,,,
